장비ID,장비명/국사명,사업장,순서,key,업무명,운용팀,장비명/국사명,장비ID,국사,본부,자산현행화(세부항목),MOSS(BS)발행,자산점검 완료(MOSS 미발행),
121.174.210.127,8#창선공구상가B동#2-V2724GB,부산광역시 중구 창선동2가 30-0,2,2부산광역시 중구 창선동2가 30-0,V2724GB PLK PSU교체,서부산,8#창선공구상가B동#2-V2724GB,121.174.210.127,,부산,,,,부산광역시 중구 창선동2가 일반 30-0
121.174.210.152,9#향원인터빌#1-V2724GB,부산광역시 중구 부평동4가 2-30,1,1부산광역시 중구 부평동4가 2-30,V2724GB PLK PSU교체,서부산,9#향원인터빌#1-V2724GB,121.174.210.152,,부산,,,,부산광역시 중구 부평동4가 일반 2-30
121.174.210.165,10#세진수목빌리지AB동영대아트빌#1-V2724GB,부산광역시 서구 서대신동3가 7-70,1,1부산광역시 서구 서대신동3가 7-70,V2724GB PLK PSU교체,서부산,10#세진수목빌리지AB동영대아트빌#1-V2724GB,121.174.210.165,,부산,,,,"부산광역시 서구 서대신동3가 일반 7-70 장비설치:A동    B동,영대아트빌"
115.22.24.148,#보수동에코팰리스_B(3_5)라인#-V2724GB,부산광역시 중구 보수동3가 25-2,1,1부산광역시 중구 보수동3가 25-2,V2724GB PLK PSU교체,서부산,#보수동에코팰리스_B(3_5)라인#-V2724GB,115.22.24.148,,부산,,,,부산광역시 중구 보수동3가 일반 25-2
203.251.127.123,-1#하모니빌딩-경륜공단#1-V2724GB,부산광역시 중구 광복동1가 45-0,1,1부산광역시 중구 광복동1가 45-0,V2724GB PLK PSU교체,서부산,-1#하모니빌딩-경륜공단#1-V2724GB,203.251.127.123,,부산,,,,부산광역시 중구 광복동1가 일반 45-0
121.174.210.183,11#남운빌딩#1-V2724GB,부산광역시 중구 남포동6가 55-2,1,1부산광역시 중구 남포동6가 55-2,V2724GB PLK PSU교체,서부산,11#남운빌딩#1-V2724GB,121.174.210.183,,부산,,,,부산광역시 중구 남포동6가 일반 55-2
112.162.231.21,-1#한웅캠퍼스타운_5층 비트실#2-V2724GB,부산광역시 서구 부민동1가 16-1,1,1부산광역시 서구 부민동1가 16-1,V2724GB PLK PSU교체,서부산,-1#한웅캠퍼스타운_5층 비트실#2-V2724GB,112.162.231.21,,부산,,,,부산광역시 서구 부민동1가 일반 16-1
112.162.231.20,-1#한웅캠퍼스타운_지하주차장 통신실#1-V2724GB,부산광역시 서구 부민동1가 16-1,2,2부산광역시 서구 부민동1가 16-1,V2724GB PLK PSU교체,서부산,-1#한웅캠퍼스타운_지하주차장 통신실#1-V2724GB,112.162.231.20,,부산,,,,부산광역시 서구 부민동1가 일반 16-1
121.174.210.68,7#에메랄드힐_1SYS#1-V2724GB,부산광역시 서구 토성동3가 22-11,1,1부산광역시 서구 토성동3가 22-11,V2724GB PLK PSU교체,서부산,7#에메랄드힐_1SYS#1-V2724GB,121.174.210.68,,부산,,,,부산광역시 서구 토성동3가 일반 22-11
112.160.211.24,2#남항선원복지회관#4-V2724GB,부산광역시 서구 남부민동 685-2,1,1부산광역시 서구 남부민동 685-2,V2724GB PLK PSU교체,서부산,2#남항선원복지회관#4-V2724GB,112.160.211.24,,부산,,,,부산광역시 서구 남부민동 일반 685-2
203.228.115.137,#봄여름가을겨울2차아파트_1SYS#-V2724GB,부산광역시 중구 보수동2가 80-1,1,1부산광역시 중구 보수동2가 80-1,V2724GB PLK PSU교체,서부산,#봄여름가을겨울2차아파트_1SYS#-V2724GB,203.228.115.137,,부산,,,,부산광역시 중구 보수동2가 일반 80-1
203.228.115.138,#봄여름가을겨울2차아파트_2SYS#-V2724GB,부산광역시 중구 보수동2가 80-1,2,2부산광역시 중구 보수동2가 80-1,V2724GB PLK PSU교체,서부산,#봄여름가을겨울2차아파트_2SYS#-V2724GB,203.228.115.138,,부산,,,,부산광역시 중구 보수동2가 일반 80-1
14.42.159.201,1#천아드림타운#1-V2724GB,부산광역시 서구 부용동1가 20-15,1,1부산광역시 서구 부용동1가 20-15,V2724GB PLK PSU교체,서부산,1#천아드림타운#1-V2724GB,14.42.159.201,,부산,,,,부산광역시 서구 부용동1가 일반 20-15 부산시 서구 부용동1가10
121.174.210.126,1#신동아빌딩 4층#1-V2724GB,부산광역시 중구 남포동5가 92-0,1,1부산광역시 중구 남포동5가 92-0,V2724GB PLK PSU교체,서부산,1#신동아빌딩 4층#1-V2724GB,121.174.210.126,,부산,,,,부산광역시 중구 남포동5가 일반 92-0 4층24포트
59.20.182.47,12#신동아빌딩 5층#1-V2724GB,부산광역시 중구 남포동5가 92-0,2,2부산광역시 중구 남포동5가 92-0,V2724GB PLK PSU교체,서부산,12#신동아빌딩 5층#1-V2724GB,59.20.182.47,,부산,,,,부산광역시 중구 남포동5가 일반 92-0 4층24포트
59.20.182.48,12#신동아빌딩5-8층#2-V2724GB,부산광역시 중구 남포동5가 92-0,3,3부산광역시 중구 남포동5가 92-0,V2724GB PLK PSU교체,서부산,12#신동아빌딩5-8층#2-V2724GB,59.20.182.48,,부산,,,,부산광역시 중구 남포동5가 일반 92-0 4층24포트
59.20.182.43,-1#구덕자유_5-6라인_지하#1-V2724GB,부산광역시 서구 서대신동3가 566-5,1,1부산광역시 서구 서대신동3가 566-5,V2724GB PLK PSU교체,서부산,-1#구덕자유_5-6라인_지하#1-V2724GB,59.20.182.43,,부산,,,,부산광역시 서구 서대신동3가 일반 566-5 1~라인
59.20.182.42,-1#구덕자유_3~4라인_지하#1-V2724GB,부산광역시 서구 서대신동3가 566-5,2,2부산광역시 서구 서대신동3가 566-5,V2724GB PLK PSU교체,서부산,-1#구덕자유_3~4라인_지하#1-V2724GB,59.20.182.42,,부산,,,,부산광역시 서구 서대신동3가 일반 566-5 1~라인
59.20.182.41,-1#구덕자유_1~2라인_지하#1-V2724GB,부산광역시 서구 서대신동3가 566-5,3,3부산광역시 서구 서대신동3가 566-5,V2724GB PLK PSU교체,서부산,-1#구덕자유_1~2라인_지하#1-V2724GB,59.20.182.41,,부산,,,,부산광역시 서구 서대신동3가 일반 566-5 1~라인
59.20.182.49,11#사조CS#3-V2724GB,부산광역시 서구 암남동 721-0,1,1부산광역시 서구 암남동 721-0,V2724GB PLK PSU교체,서부산,11#사조CS#3-V2724GB,59.20.182.49,,부산,,,,부산광역시 서구 암남동 일반 721-0
59.20.182.50,11#사조CS#2-V2724GB,부산광역시 서구 암남동 721-0,2,2부산광역시 서구 암남동 721-0,V2724GB PLK PSU교체,서부산,11#사조CS#2-V2724GB,59.20.182.50,,부산,,,,부산광역시 서구 암남동 일반 721-0
14.42.159.43,6#사조CS물류센터_3SYS#3-V2724GB,부산광역시 서구 암남동 721-0,3,3부산광역시 서구 암남동 721-0,V2724GB PLK PSU교체,서부산,6#사조CS물류센터_3SYS#3-V2724GB,14.42.159.43,,부산,,,,부산광역시 서구 암남동 일반 721-0
121.174.210.87,-1#하버타워#1-V2724GB,부산광역시 중구 남포동6가 113-1,1,1부산광역시 중구 남포동6가 113-1,V2724GB PLK PSU교체,서부산,-1#하버타워#1-V2724GB,121.174.210.87,,부산,,,,부산광역시 중구 남포동6가 일반 113-1 하버타워
112.160.211.49,1#용두산공원관리소#1-V2724GB,부산광역시 중구 광복동2가 1-2,1,1부산광역시 중구 광복동2가 1-2,V2724GB PLK PSU교체,서부산,1#용두산공원관리소#1-V2724GB,112.160.211.49,,부산,,,,부산광역시 중구 광복동2가 일반 1-2
112.160.211.51,12#뉴남포빌딩_구쏠레마빌딩지하2층통신실#0-V2724GB,부산광역시 중구 남포동2가 25-10,1,1부산광역시 중구 남포동2가 25-10,V2724GB PLK PSU교체,서부산,12#뉴남포빌딩_구쏠레마빌딩지하2층통신실#0-V2724GB,112.160.211.51,,부산,,,,부산광역시 중구 남포동2가 일반 25-10
112.160.211.60,-1#부산데파트_지하1층_MDF_3SYS#3-V2724GB,부산광역시 중구 중앙동6가 66-3,1,1부산광역시 중구 중앙동6가 66-3,V2724GB PLK PSU교체,서부산,-1#부산데파트_지하1층_MDF_3SYS#3-V2724GB,112.160.211.60,,부산,,,,부산광역시 중구 중앙동6가 일반 66-3
203.251.127.138,#오션스카이블루#-V2724GB,부산광역시 서구 서대신동2가 14-0,1,1부산광역시 서구 서대신동2가 14-0,V2724GB PLK PSU교체,서부산,#오션스카이블루#-V2724GB,203.251.127.138,,부산,,,,부산광역시 서구 서대신동2가 일반 14-0
203.251.127.139,#오션스카이블루_2SYS#-V2724GB,부산광역시 서구 서대신동2가 14-0,2,2부산광역시 서구 서대신동2가 14-0,V2724GB PLK PSU교체,서부산,#오션스카이블루_2SYS#-V2724GB,203.251.127.139,,부산,,,,부산광역시 서구 서대신동2가 일반 14-0
59.20.182.108,-1#부백자연애3_1SYS#1-V2724GB,부산광역시 중구 부평동4가 57-1,1,1부산광역시 중구 부평동4가 57-1,V2724GB PLK PSU교체,서부산,-1#부백자연애3_1SYS#1-V2724GB,59.20.182.108,,부산,,,,부산광역시 중구 부평동4가 일반 57-1
203.251.127.120,-1#부백자연애3_2SYS#2-V2724GB,부산광역시 중구 부평동4가 57-1,2,2부산광역시 중구 부평동4가 57-1,V2724GB PLK PSU교체,서부산,-1#부백자연애3_2SYS#2-V2724GB,203.251.127.120,,부산,,,,부산광역시 중구 부평동4가 일반 57-1
121.174.210.115,#서원블루오션C동#-V2724GB,부산광역시 서구 토성동5가 48-3,1,1부산광역시 서구 토성동5가 48-3,V2724GB PLK PSU교체,서부산,#서원블루오션C동#-V2724GB,121.174.210.115,,부산,,,,부산광역시 서구 토성동5가 일반 48-3
121.174.210.119,#오션스타_1SYS#-V2724GB,부산광역시 서구 서대신동3가 410-0,1,1부산광역시 서구 서대신동3가 410-0,V2724GB PLK PSU교체,서부산,#오션스타_1SYS#-V2724GB,121.174.210.119,,부산,,,,부산광역시 서구 서대신동3가 일반 410-0
221.167.92.98,#오션스타_2SYS#-V2724GB,부산광역시 서구 서대신동3가 410-0,2,2부산광역시 서구 서대신동3가 410-0,V2724GB PLK PSU교체,서부산,#오션스타_2SYS#-V2724GB,221.167.92.98,,부산,,,,부산광역시 서구 서대신동3가 일반 410-0
112.162.231.12,3#삼성빌#1-V2724GB,부산광역시 서구 부용동1가 40-1,1,1부산광역시 서구 부용동1가 40-1,V2724GB PLK PSU교체,서부산,3#삼성빌#1-V2724GB,112.162.231.12,,부산,,,,부산광역시 서구 부용동1가 일반 40-1
112.162.231.32,철거예정#양지고시원#1-V2724GB,부산광역시 서구 동대신동3가 184-0,2,2부산광역시 서구 동대신동3가 184-0,V2724GB PLK PSU교체,서부산,철거예정#양지고시원#1-V2724GB,112.162.231.32,,부산,,,,부산광역시 서구 동대신동3가 일반 184-0 양지고시원
121.174.16.11,5#수월한의원_보수빌딩5층#1-V2724GB,부산광역시 중구 보수동1가 144-1,1,1부산광역시 중구 보수동1가 144-1,V2724GB PLK PSU교체,서부산,5#수월한의원_보수빌딩5층#1-V2724GB,121.174.16.11,,부산,,,,부산광역시 중구 보수동1가 일반 144-1
203.251.127.157,#한웅드리머스101동1#-V2724GB,부산광역시 서구 부용동1가 46-8,1,1부산광역시 서구 부용동1가 46-8,V2724GB PLK PSU교체,서부산,#한웅드리머스101동1#-V2724GB,203.251.127.157,,부산,,,,부산광역시 서구 부용동1가 일반 46-8
203.251.127.154,#한웅드리머스101동4#-V2724GB,부산광역시 서구 부용동1가 46-8,2,2부산광역시 서구 부용동1가 46-8,V2724GB PLK PSU교체,서부산,#한웅드리머스101동4#-V2724GB,203.251.127.154,,부산,,,,부산광역시 서구 부용동1가 일반 46-8
203.251.127.156,#한웅드리머스102동1#-V2724GB,부산광역시 서구 부용동1가 46-8,3,3부산광역시 서구 부용동1가 46-8,V2724GB PLK PSU교체,서부산,#한웅드리머스102동1#-V2724GB,203.251.127.156,,부산,,,,부산광역시 서구 부용동1가 일반 46-8
203.251.127.155,#한웅드리머스102동3#-V2724GB,부산광역시 서구 부용동1가 46-8,4,4부산광역시 서구 부용동1가 46-8,V2724GB PLK PSU교체,서부산,#한웅드리머스102동3#-V2724GB,203.251.127.155,,부산,,,,부산광역시 서구 부용동1가 일반 46-8
203.228.115.125,3#일회빌딩_2SYS#2-V2724GB,부산광역시 서구 부민동1가 19-1,1,1부산광역시 서구 부민동1가 19-1,V2724GB PLK PSU교체,서부산,3#일회빌딩_2SYS#2-V2724GB,203.228.115.125,,부산,,,,부산광역시 서구 부민동1가 일반 19-1
59.20.182.87,#봄여름가을겨울2차아파트1SYS#-V2724GB,부산광역시 서구 토성동1가 3-3,1,1부산광역시 서구 토성동1가 3-3,V2724GB PLK PSU교체,서부산,#봄여름가을겨울2차아파트1SYS#-V2724GB,59.20.182.87,,부산,,,,부산광역시 서구 토성동1가 일반 3-3
203.228.115.34,#봄여름가을겨울2차아파트2SYS#-V2724GB,부산광역시 서구 토성동1가 3-3,2,2부산광역시 서구 토성동1가 3-3,V2724GB PLK PSU교체,서부산,#봄여름가을겨울2차아파트2SYS#-V2724GB,203.228.115.34,,부산,,,,부산광역시 서구 토성동1가 일반 3-3
203.228.115.35,#해리츠2#-V2724GB,부산광역시 서구 토성동5가 21-1,1,1부산광역시 서구 토성동5가 21-1,V2724GB PLK PSU교체,서부산,#해리츠2#-V2724GB,203.228.115.35,,부산,,,,부산광역시 서구 토성동5가 일반 21-1
14.42.159.187,1#제12잠수기수협#1-V2724GB,부산광역시 중구 남포동4가 37-10,1,1부산광역시 중구 남포동4가 37-10,V2724GB PLK PSU교체,서부산,1#제12잠수기수협#1-V2724GB,14.42.159.187,,부산,,,,부산광역시 중구 남포동4가 일반 37-10
203.228.115.126,1#자갈치상회(A-3호)_1층_벽면함체#1-V2724GB,부산광역시 중구 남포동6가 18-0,1,1부산광역시 중구 남포동6가 18-0,V2724GB PLK PSU교체,서부산,1#자갈치상회(A-3호)_1층_벽면함체#1-V2724GB,203.228.115.126,,부산,,,,부산광역시 중구 남포동6가 일반 18-0
112.162.231.70,#보수허브센티움2SYS#-V2724GB,부산광역시 중구 보수동3가 56-0,1,1부산광역시 중구 보수동3가 56-0,V2724GB PLK PSU교체,서부산,#보수허브센티움2SYS#-V2724GB,112.162.231.70,,부산,,,,부산광역시 중구 보수동3가 일반 56-0
203.228.115.75,2#쵸코하우스#2-V2724GB,부산광역시 중구 보수동3가 15-8,1,1부산광역시 중구 보수동3가 15-8,V2724GB PLK PSU교체,서부산,2#쵸코하우스#2-V2724GB,203.228.115.75,,부산,,,,부산광역시 중구 보수동3가 일반 15-8
59.20.182.57,1#백운집시티타워#2-V2724GB,부산광역시 중구 부평동4가 42-1,1,1부산광역시 중구 부평동4가 42-1,V2724GB PLK PSU교체,서부산,1#백운집시티타워#2-V2724GB,59.20.182.57,,부산,,,,부산광역시 중구 부평동4가 일반 42-1
59.20.182.60,-1#예그린빌라#1-V2724GB,부산광역시 중구 부평동4가 2-9,1,1부산광역시 중구 부평동4가 2-9,V2724GB PLK PSU교체,서부산,-1#예그린빌라#1-V2724GB,59.20.182.60,,부산,,,,부산광역시 중구 부평동4가 일반 2-9
203.251.127.93,1#한우리빌리지_IF#1-V2724GB,부산광역시 서구 서대신동3가 387-18,1,1부산광역시 서구 서대신동3가 387-18,V2724GB PLK PSU교체,서부산,1#한우리빌리지_IF#1-V2724GB,203.251.127.93,,부산,,,,부산광역시 서구 서대신동3가 일반 387-18
203.251.127.78,8#해리츠아파트_2SYS#2-V2724GB,부산광역시 서구 토성동5가 22-2,1,1부산광역시 서구 토성동5가 22-2,V2724GB PLK PSU교체,서부산,8#해리츠아파트_2SYS#2-V2724GB,203.251.127.78,,부산,,,,부산광역시 서구 토성동5가 일반 22-2
61.78.250.57,-1#아크로폴리스_IF#1-V2724GB,부산광역시 서구 토성동5가 46-1,1,1부산광역시 서구 토성동5가 46-1,V2724GB PLK PSU교체,서부산,-1#아크로폴리스_IF#1-V2724GB,61.78.250.57,,부산,,,,부산광역시 서구 토성동5가 일반 46-1
61.78.250.53,3#아미전원맨션#1-V2724GB,부산광역시 서구 아미동2가 261-12,1,1부산광역시 서구 아미동2가 261-12,V2724GB PLK PSU교체,서부산,3#아미전원맨션#1-V2724GB,61.78.250.53,,부산,,,,부산광역시 서구 아미동2가 일반 261-128 아미전원빌라
61.78.250.54,-1#아크로폴리스_IF#2-V2724GB,부산광역시 서구 토성동5가 46-1,2,2부산광역시 서구 토성동5가 46-1,V2724GB PLK PSU교체,서부산,-1#아크로폴리스_IF#2-V2724GB,61.78.250.54,,부산,,,,부산광역시 서구 토성동5가 일반 46-1
121.174.16.66,#대신해모로센트럴_관리동_지하3층통신실#-V2724GB,부산광역시 서구 서대신동2가 394-7,1,1부산광역시 서구 서대신동2가 394-7,V2724GB PLK PSU교체,서부산,#대신해모로센트럴_관리동_지하3층통신실#-V2724GB,121.174.16.66,,부산,,,,부산광역시 서구 서대신동2가 일반 394-7
61.78.250.91,18#탑스빌OT_18층_비트실_3SYS#3-V2724GB,부산광역시 서구 암남동 255-1,1,1부산광역시 서구 암남동 255-1,V2724GB PLK PSU교체,서부산,18#탑스빌OT_18층_비트실_3SYS#3-V2724GB,61.78.250.91,,부산,,,,부산광역시 서구 암남동 일반 255-1
221.167.98.67,5#대룡파크1#4-V2724GB,부산광역시 영도구 청학동 382-85,1,1부산광역시 영도구 청학동 382-85,V2724GB PLK PSU교체,서부산,5#대룡파크1#4-V2724GB,221.167.98.67,,부산,,,,부산광역시 영도구 청학동 일반 382-85 eofydvkzm
221.167.98.68,5#대룡파크2#5-V2724GB,부산광역시 영도구 청학동 382-85,2,2부산광역시 영도구 청학동 382-85,V2724GB PLK PSU교체,서부산,5#대룡파크2#5-V2724GB,221.167.98.68,,부산,,,,부산광역시 영도구 청학동 일반 382-85 eofydvkzm
221.167.98.106,5#한진사원아파트1#6-V2724GB,부산광역시 영도구 봉래동5가 30-0,1,1부산광역시 영도구 봉래동5가 30-0,V2724GB PLK PSU교체,서부산,5#한진사원아파트1#6-V2724GB,221.167.98.106,,부산,,,,부산광역시 영도구 봉래동5가 일반 30-0 한진중공업사원아파트
118.38.179.2,1#오양대교-P3324FG#1-V2724GB,부산광역시 영도구 봉래동3가 137-0,1,1부산광역시 영도구 봉래동3가 137-0,V2724GB PLK PSU교체,서부산,1#오양대교-P3324FG#1-V2724GB,118.38.179.2,,부산,,,,부산광역시 영도구 봉래동3가 일반 137-0
118.38.179.3,1#오양대교-P3324FG#2-V2724GB,부산광역시 영도구 봉래동3가 137-0,2,2부산광역시 영도구 봉래동3가 137-0,V2724GB PLK PSU교체,서부산,1#오양대교-P3324FG#2-V2724GB,118.38.179.3,,부산,,,,부산광역시 영도구 봉래동3가 일반 137-0
112.162.243.13,-1#대동대교_2동-7-12_IF#4-V2724GB,부산광역시 영도구 대평동1가 1-0,1,1부산광역시 영도구 대평동1가 1-0,V2724GB PLK PSU교체,서부산,-1#대동대교_2동-7-12_IF#4-V2724GB,112.162.243.13,,부산,,,,부산광역시 영도구 대평동1가 일반 1-0 10-11라인
